Reg_ID,Date,Price,Bedrooms,Bathrooms,Sqft_Living,Sqft_Lot,Floors,WaterFront,View,Condition,Grade,Sqft_Above,Sqft_Basement,Yr_Built,Yr_Renovated,ZipCode,Latitude,Longitude,Sqft_Living15,Sqft_Lot15
7942100180,27092019,552000,2,1,1150,5000,1,0,0,4,7,1050,100,1924,0,98115,47.6846,-122.317,1463,4320
7942100290,27092019,637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.308,1600,3800
7942100310,28092019,213000,4,1.75,1980,9000,1,0,0,2,7,1480,500,1978,0,98023,47.3071,-122.381,1980,9360
7942200050,28092019,215000,3,1,960,7200,1,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620
7942300070,28092019,590000,3,1.75,2180,6120,1,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122
7942600006,28092019,390000,4,2.5,2560,43560,2,0,0,3,8,2560,0,1989,0,98038,47.3692,-122.047,2130,10150
7942600310,29092019,287000,4,2.25,2270,11997,1,0,2,4,7,1540,730,1959,0,98198,47.4095,-122.296,1920,9634
7942600910,29092019,580000,5,2.75,3550,9600,2,0,0,3,7,3550,0,1960,0,98033,47.6766,-122.186,3370,9600
7942600975,29092019,424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,98029,47.5745,-122.017,1900,4842
7942601155,29092019,610000,4,2.5,2110,6360,2,0,0,3,8,2110,0,1988,0,98029,47.5641,-122.012,2050,7000
7942601200,30092019,1.32E+06,4,3.25,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
7942601410,30092019,623500,4,3,1550,3350,1,0,0,3,7,860,690,1918,2014,98107,47.6583,-122.362,1310,5000
7942601435,30092019,260000,2,1,570,81893,1,0,1,3,6,570,0,1936,0,98070,47.4433,-122.444,2040,115434
7942601475,30092019,906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441
7942601805,1102019,330000,3,2,1500,11233,1,0,0,3,7,1500,0,1987,0,98019,47.7279,-121.967,1580,14013
7942601810,1102019,275000,2,1,920,7688,1,0,0,3,6,920,0,1955,0,98106,47.5281,-122.362,1040,7440
7942601895,1102019,290000,3,1,1470,8200,1,0,0,3,7,1040,430,1953,0,98155,47.7347,-122.302,1420,8200
7942602080,1102019,599950,2,1,1150,3775,1,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753
7943000020,2102019,550000,4,3,4180,35169,2,0,0,3,11,4180,0,1986,1998,98038,47.4,-122.027,3010,35190
7950300005,2102019,289000,3,1.75,1690,3449,1,0,0,3,7,1690,0,1987,0,98055,47.4719,-122.191,1530,4093
7950300440,2102019,411000,4,2.75,2150,9915,1,0,0,5,8,1240,910,1976,0,98056,47.5378,-122.17,1980,9325
7950300670,2102019,826000,3,3.25,2330,4000,1,0,2,3,10,1730,600,1964,2000,98144,47.5882,-122.295,2080,4000
7950300775,3102019,400000,4,2,2680,13680,2,0,2,4,7,2350,330,1943,1965,98056,47.4887,-122.192,1430,11000
7950302121,3102019,342000,3,2.5,1740,2226,2,0,0,3,8,1320,420,2008,0,98106,47.525,-122.366,1740,1789
7950302150,3102019,475000,2,1.75,1320,3420,1,0,1,3,7,1080,240,1955,0,98199,47.6639,-122.399,2070,6000
7950302210,3102019,1.21E+06,4,3.5,3150,5500,2,0,0,3,9,3150,0,2014,0,98105,47.6644,-122.293,1550,4200
7950302255,4102019,455000,4,3,2480,9238,1,0,0,5,7,2050,430,1913,0,98166,47.4701,-122.364,1820,12214
7950302345,4102019,850000,4,3,3330,4000,1,0,0,3,8,1790,1540,1958,0,98103,47.6559,-122.344,1610,4000
7950302890,4102019,185000,3,1,1010,6400,1,0,0,3,7,1010,0,1971,0,98023,47.3027,-122.376,1820,6500
7950302995,4102019,850000,6,3.25,4920,20590,1,0,3,4,9,2730,2190,1960,0,98118,47.5468,-122.267,3700,14994
7950303270,5102019,239900,4,1.75,1570,18730,1,0,0,3,7,1200,370,1960,0,98198,47.3999,-122.301,1920,18295
7950303290,5102019,765000,5,3.75,3580,14275,2,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300
7950303530,5102019,437000,3,1.75,2220,17568,1,0,0,4,8,2220,0,1967,0,98072,47.749,-122.083,2070,11745
7950304045,5102019,240000,3,1.5,1010,10350,1,0,0,3,7,1010,0,1969,0,98032,47.379,-122.29,1640,7700
7950304065,6102019,395000,2,1,1440,7808,1,0,0,4,7,860,580,1949,0,98133,47.7431,-122.336,1550,7682
7950304075,6102019,320000,3,1,1230,7492,1,0,0,3,7,1230,0,1955,0,98155,47.7633,-122.315,1710,7238
7950304095,6102019,525000,3,1.75,1710,7350,1,0,0,3,8,1280,430,1981,0,98033,47.699,-122.167,2100,7560
7950700110,6102019,260000,3,3,2390,8993,2,0,0,3,8,1680,710,1988,0,98003,47.3532,-122.306,1820,10362
7950700120,7102019,450000,3,2.75,2840,39324,1,0,0,3,9,2200,640,1988,0,98092,47.3076,-122.101,2840,39413
7952800010,7102019,560000,4,2.5,2300,7989,2,0,0,3,9,2300,0,1990,0,98074,47.6273,-122.034,2280,8835
7954000125,7102019,310000,5,3,2270,5001,1,0,0,3,7,1360,910,1989,0,98108,47.5539,-122.3,1950,5500
7954300120,7102019,440000,3,2.5,2290,6302,2,0,0,3,9,2290,0,1997,0,98058,47.435,-122.107,2700,7500
7954300220,8102019,458450,4,1,1330,9715,1,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400
7954300330,8102019,200000,3,1,1200,10703,1.5,0,0,2,7,1200,0,1918,0,98118,47.5209,-122.28,1380,8068
7954300460,8102019,430000,3,2.25,2160,6527,2,0,0,4,7,1580,580,1987,0,98034,47.7292,-122.212,1950,9675
7954300620,8102019,360000,3,1,1120,10500,1,0,0,4,7,1120,0,1966,0,98034,47.7267,-122.226,1320,10500
7954300740,9102019,311000,4,2.5,2090,11645,1,0,0,3,7,1200,890,1962,0,98168,47.4759,-122.299,1450,9481
7954310210,9102019,615000,3,3.25,1470,1152,3,0,0,3,8,1470,0,2003,0,98103,47.6516,-122.337,1470,1506
7955000210,9102019,575000,3,1.75,2270,10136,2,0,0,3,8,2270,0,1979,0,98027,47.535,-122.056,2260,9600
7955030010,9102019,2.03E+06,4,3.75,4100,22798,1.5,0,3,5,11,2540,1560,1934,1979,98040,47.5648,-122.21,3880,18730
7955030060,10102019,430000,3,1.75,1440,4025,1,0,0,4,6,720,720,1917,0,98126,47.567,-122.38,1500,5750
7955040080,10102019,400000,3,1.5,1200,4800,1,0,0,4,7,1200,0,1962,0,98007,47.6084,-122.136,1510,7668
7955040130,10102019,340000,3,1.75,1720,10710,1,0,0,3,7,860,860,1957,0,98146,47.5092,-122.362,1480,10359
7955040160,10102019,351000,1,0.75,930,6600,1,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296,1590,6600
7955050170,11102019,440000,4,2.5,2400,8038,2,0,0,3,8,2400,0,2002,0,98059,47.4881,-122.143,2040,7756
7955050250,11102019,298000,4,2.5,1960,11798,2,0,0,3,8,1960,0,1999,0,98092,47.3293,-122.205,2360,11785
7955060010,11102019,300000,4,1.75,1890,9205,1,0,0,3,8,1260,630,1964,0,98133,47.774,-122.348,1430,6775
7955080270,11102019,310000,3,2.25,1590,3056,2,0,0,3,7,1590,0,2001,0,98108,47.5432,-122.293,1540,2890
7955080300,12102019,500000,4,2.5,2590,9354,2,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264
7956200220,12102019,399900,3,1,860,1664,1.5,0,0,3,7,860,0,1927,0,98117,47.6761,-122.384,1540,4080
7956300020,12102019,343000,3,2.5,1270,2509,2,0,0,3,8,1270,0,2004,0,98106,47.5357,-122.365,1420,2206
7957600025,12102019,415000,2,2.25,1130,2191,2,0,0,3,8,1130,0,2010,0,98052,47.6861,-122.103,1140,1710
7957600075,13102019,410000,3,2.5,1860,15457,2,0,0,3,8,1860,0,1997,0,98019,47.7383,-121.955,2040,14055
7960100030,13102019,320000,2,1,1802,11225,1,0,0,3,7,1802,0,1961,0,98125,47.7205,-122.323,1810,7332
7960100050,13102019,1.99E+06,5,3,4480,5000,2.5,0,0,5,12,3420,1060,1902,0,98112,47.6275,-122.315,3220,5600
7960100075,13102019,253000,2,1,1310,7128,1,0,0,4,7,940,370,1980,0,98031,47.3958,-122.189,1400,7161
7960100120,14102019,630000,3,2.5,2320,32772,2,0,0,3,9,2320,0,1992,0,98053,47.6304,-121.988,2610,33305
7960100220,14102019,216000,2,1,1130,12500,1,0,0,4,7,1130,0,1953,0,98055,47.4514,-122.187,1270,10798
7960100260,14102019,540000,3,2.5,2180,11100,1,0,0,3,8,1230,950,1983,0,98052,47.717,-122.101,1930,12000
7960900060,14102019,212000,3,1.5,1830,12233,1.5,0,0,4,5,1830,0,1930,0,98022,47.2057,-122.003,1520,12233
7961500010,15102019,300000,3,2.75,2340,12282,1,0,2,3,8,1470,870,1978,0,98155,47.7379,-122.289,2640,8887
7961500010,15102019,969950,3,2.5,2830,3750,3,0,0,3,10,2830,0,2014,0,98117,47.6798,-122.385,1780,5100
7963900100,15102019,715000,3,1,1610,7680,1,0,0,3,6,900,710,1956,0,98122,47.6038,-122.303,1940,2880
7964410100,15102019,1.32E+06,5,2.75,2410,19447,2,0,2,3,10,2290,120,1968,0,98040,47.5549,-122.211,2980,19447
7967000060,16102019,1.44E+06,4,2.75,2660,9547,1,0,1,3,8,1930,730,1968,2006,98004,47.616,-122.218,2410,10001
7967000130,16102019,305000,3,1,1030,5350,1,0,0,3,7,1030,0,1924,2009,98055,47.4905,-122.206,1030,5250
7967000150,16102019,458000,3,4,1390,1569,2,0,0,3,9,1150,240,2006,0,98105,47.671,-122.269,1620,1855
7967000160,16102019,275000,3,1.75,1580,8775,1,0,0,3,6,1220,360,1942,0,98146,47.4845,-122.335,1180,8775
7967000200,17102019,550000,3,2.75,2330,4780,2,0,3,3,8,1730,600,1930,1988,98198,47.3459,-122.326,1100,5336
7967000270,17102019,742000,3,3.25,1540,704,3,0,0,3,9,1540,0,2011,0,98122,47.6177,-122.308,1540,1456
7967200060,17102019,700000,3,1,1570,4000,2,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000
7967200290,17102019,640000,4,3,2940,5763,1,0,0,5,8,1640,1300,1955,0,98108,47.5589,-122.295,2020,7320
7967600069,18102019,352000,3,0.75,1240,7200,1,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200
7967600285,18102019,301500,3,1,1410,7419,1,0,0,3,7,1050,360,1969,0,98056,47.534,-122.173,1800,8000
7967650010,18102019,630000,4,2.5,2190,9880,1,0,0,4,8,1410,780,1979,0,98033,47.6926,-122.186,2190,9198
7967700530,18102019,340000,3,2.5,3040,6255,2,0,0,3,7,3040,0,1999,0,98030,47.3817,-122.206,2670,6259
7967700570,19102019,477500,4,1.75,1860,9364,1,0,0,3,7,1080,780,1953,0,98125,47.731,-122.301,1800,9364
7967900150,19102019,285000,3,2.5,1690,7460,1,0,0,3,7,870,820,1997,0,98146,47.4964,-122.353,1900,7302
7967950040,19102019,255000,3,2.75,1900,16117,1,0,0,4,7,1900,0,1958,0,98001,47.3144,-122.278,1640,19166
7968000120,19102019,315000,3,2.5,1600,7982,2,0,0,3,8,1600,0,1993,0,98001,47.3397,-122.266,1890,9830
7968200090,20102019,830000,6,3,2530,9000,1,0,0,3,6,2530,0,1978,0,98033,47.6716,-122.199,1886,6000
7968460110,20102019,539950,3,2.25,1860,1558,3,0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456
7968460230,20102019,980000,3,2.25,2390,4590,2,0,0,3,8,2090,300,1941,1998,98105,47.6615,-122.276,2280,5179
7968460240,20102019,735000,4,2.5,3100,8529,2,0,0,3,9,3100,0,1990,0,98074,47.6252,-122.029,2710,8344
7968460270,21102019,536000,5,2.25,2650,9140,1,0,1,3,8,1350,1300,1965,0,98177,47.7772,-122.387,2700,7800
7970800100,21102019,575000,3,2,1520,5000,1.5,0,0,3,7,1140,380,1945,0,98107,47.6733,-122.389,1530,4650
7971300020,21102019,500000,2,1,1510,4000,1,0,0,3,6,930,580,1924,0,98117,47.6917,-122.38,1300,4000
7971300050,21102019,285500,4,1.75,1960,7950,1,0,0,4,8,1960,0,1967,0,98023,47.3109,-122.377,1960,8400
7972000010,22102019,498000,4,2.75,2270,7375,1,0,0,4,7,1290,980,1973,0,98034,47.7222,-122.168,1750,7760
7972000010,22102019,412000,2,1,910,6282,1,0,0,4,7,910,0,1939,0,98103,47.6967,-122.354,970,6281
7972000200,22102019,607000,4,2.5,2100,8220,1,0,0,4,8,1300,800,1975,0,98052,47.6733,-122.145,2160,8348
7972000240,22102019,199000,3,1,1000,8512,1,0,0,3,6,1000,0,1991,0,98022,47.2151,-121.993,1490,10395
7972600430,23102019,492500,4,2.75,2760,18306,1,0,0,3,7,1630,1130,1978,0,98034,47.7302,-122.215,2470,9856
7972600450,23102019,585000,4,2.5,2840,11044,2,0,0,3,8,2840,0,2001,0,98034,47.7134,-122.237,1934,9605
7972600670,23102019,326995,3,2.5,1860,5321,2,0,0,3,7,1860,0,2000,0,98038,47.3848,-122.033,1940,5205
7972600676,23102019,372500,4,2.25,1920,9660,1,0,0,4,8,1920,0,1968,0,98058,47.4544,-122.143,1890,7800
7972600765,24102019,528000,2,0.75,840,40642,1,1,4,4,6,840,0,1937,0,98070,47.404,-122.447,1850,64069
7972600860,24102019,400000,3,1.5,2390,32109,1,0,0,3,7,2390,0,1975,2007,98092,47.3028,-122.102,1370,32109
7972600910,24102019,344000,4,2.5,2100,8501,2,0,0,5,7,2100,0,1993,0,98022,47.1951,-122.01,2130,8560
7972601030,24102019,409950,4,3,2430,7163,2,0,0,3,8,2430,0,2003,0,98038,47.3558,-122.013,2430,6028
7972601100,25102019,625000,3,2,1880,4000,1,0,2,3,8,1280,600,1950,0,98199,47.6375,-122.391,1920,4000
7972601235,25102019,304950,3,1.75,1350,9000,1,0,0,3,7,1350,0,1987,0,98045,47.4487,-121.773,1370,9500
7972601250,25102019,381500,2,2,2160,35183,1,0,0,3,9,2160,0,1985,0,98092,47.312,-122.115,2450,34992
7972601270,25102019,215000,3,1.75,1430,13399,1,0,0,4,7,900,530,1946,0,98168,47.4787,-122.275,1720,6415
7972601280,26102019,345000,5,1.75,2840,12870,2,0,2,4,7,2840,0,1925,0,98178,47.4961,-122.235,2170,9612
7972601445,26102019,363000,3,0.75,2510,20000,2,0,0,4,7,2510,0,1961,0,98001,47.2871,-122.287,2130,20000
7972601680,26102019,240000,3,1,1690,20063,1.5,0,0,4,7,1690,0,1913,0,98001,47.3556,-122.294,1700,15899
7972601710,26102019,548050,2,2,1930,5479,1,0,0,3,8,1930,0,2005,0,98053,47.7054,-122.011,1900,5479
7972601885,27102019,314000,2,1,720,4920,1,0,0,3,6,720,0,1941,0,98126,47.5352,-122.371,670,4920
7972601890,27102019,800000,4,2.5,2990,16809,2,0,0,3,11,2990,0,1990,0,98077,47.7123,-122.073,3340,18752
7972601900,27102019,400000,5,1.75,2300,6720,2,0,0,3,7,2300,0,1905,0,98108,47.528,-122.32,1200,6000
7972601950,27102019,247000,1,1,460,4120,1,0,0,3,4,460,0,1937,0,98055,47.4868,-122.199,990,4120
7972601995,28102019,540000,2,1.75,1240,4120,1,0,0,4,7,890,350,1906,0,98105,47.6689,-122.314,1640,3740
7972602080,28102019,410000,4,2.5,1900,15123,2,0,0,3,8,1900,0,1995,0,98045,47.5015,-121.772,1900,16477
7972602435,28102019,525000,3,1.75,2120,9146,1,0,0,3,8,1260,860,1981,0,98074,47.6475,-122.064,2040,10485
7972602490,28102019,820000,4,2.5,2440,5737,2,0,0,4,8,1700,740,1929,0,98119,47.6472,-122.367,2020,5543
7972602510,29102019,1.25E+06,4,2.25,3300,15375,1.5,0,3,3,8,2820,480,1933,1984,98040,47.526,-122.225,3250,15375
7972603385,29102019,244000,2,1,1180,10200,1,0,0,4,7,1180,0,1955,0,98148,47.4358,-122.336,1330,10200
7972603931,29102019,275000,1,1,520,4800,1,0,0,3,5,520,0,1930,0,98106,47.5533,-122.363,800,4960
7972603950,29102019,577000,2,1.75,2070,23160,1,0,0,3,7,1260,810,1946,0,98199,47.6551,-122.394,1690,5458
7972604001,30102019,446950,5,2.5,2250,7945,1,0,0,4,7,1360,890,1977,0,98034,47.7316,-122.221,1820,7866
7972604215,30102019,457000,3,2.5,2050,5694,2,0,2,3,8,2050,0,2004,0,98065,47.5331,-121.855,2680,7187
7972604345,30102019,320000,4,1.5,1310,137214,1.5,0,0,4,7,1310,0,1926,0,98198,47.362,-122.316,1310,9450
7972604355,30102019,210000,3,1.5,1250,9484,1,0,0,4,7,1250,0,1969,0,98042,47.3675,-122.147,1320,9600
7972604425,31102019,220000,4,2.5,2130,9100,1,0,0,3,8,1290,840,1978,0,98030,47.3815,-122.169,1770,7700
7973202225,31102019,589000,3,2,2250,8800,1,0,0,4,7,1250,1000,1925,0,98116,47.5737,-122.409,2250,4800
7973202712,31102019,435000,4,2,1880,3840,1,0,0,3,7,970,910,1904,0,98144,47.5929,-122.303,1670,1820
7974200452,31102019,375000,3,1,1520,10798,1,0,0,3,7,1520,0,1953,0,98028,47.7635,-122.262,1670,9876
7974200456,1112019,1.74E+06,4,3.5,4010,9654,2,0,0,3,10,4010,0,2007,0,98004,47.5891,-122.2,1870,9873
7974200457,1112019,545000,2,1.75,1660,5581,1,0,0,3,8,1660,0,2005,0,98053,47.713,-122.033,1670,4871
7974200510,1112019,970000,3,2.25,3400,10000,2,0,0,3,10,3400,0,1983,0,98115,47.6846,-122.284,1860,5100
7974200765,1112019,705000,2,1.75,2320,6755,1,0,0,5,8,1380,940,1946,0,98199,47.6398,-122.403,1990,5000
7974200776,2112019,915557,5,3.25,3740,11536,2,0,0,4,9,2540,1200,1984,0,98006,47.5599,-122.108,2920,11258
7974200777,2112019,259000,4,1.5,1810,9000,1.5,0,0,3,7,1810,0,1960,0,98168,47.4911,-122.322,1520,9780
7974200820,2112019,1.70E+06,2,2.25,3170,3000,2,0,2,5,10,1990,1180,1900,0,98109,47.6291,-122.351,2980,5061
7974200822,2112019,427000,3,1.75,1680,8610,1,0,0,4,7,1290,390,1969,0,98034,47.7246,-122.173,1640,8809
7974200902,3112019,390000,2,1,930,3100,1,0,0,3,6,930,0,1911,0,98144,47.5943,-122.302,1670,3800
7974200937,3112019,363000,3,2.5,2390,8000,2,0,0,3,8,2390,0,1995,0,98042,47.3895,-122.154,2070,7585
7974200948,3112019,612000,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,1928,0,98107,47.6727,-122.361,1950,4500
7974700112,3112019,380000,4,1.75,1790,10186,1,0,0,4,8,1790,0,1965,0,98177,47.7769,-122.376,1790,9142
7974700122,4112019,230000,4,3,1680,6003,1,0,0,3,7,1150,530,1997,0,98002,47.2885,-122.218,1820,6207
7974700150,4112019,580000,3,1.75,1570,2600,1.5,0,0,4,8,1570,0,1931,0,98117,47.6867,-122.37,1490,4000
7977200055,4112019,770000,3,1,2230,3200,2,0,2,3,8,1630,600,1918,0,98109,47.6334,-122.356,2280,5400
7977200590,4112019,207200,4,2,1260,8400,1,0,0,3,6,1260,0,1991,0,98022,47.1946,-122,1120,8400
7977200720,5112019,525000,3,2,1790,11430,1,0,0,3,7,1190,600,1985,0,98074,47.6319,-122.035,1700,12114
7977200945,5112019,925000,3,2.5,2440,7419,1,0,0,3,7,1520,920,1961,0,98103,47.6857,-122.334,2440,4880
7977200995,5112019,883000,4,2.25,2410,4000,2,0,0,5,8,1650,760,1910,0,98115,47.6727,-122.316,1820,4000
7977201065,5112019,455000,4,2.5,1780,2992,2,0,0,3,7,1780,0,2003,0,98072,47.7633,-122.149,1610,2961
7977201065,6112019,343500,3,2.5,1900,5194,2,0,0,3,7,1900,0,2004,0,98058,47.4391,-122.117,2230,5194
7977201240,6112019,244000,2,1,960,8450,1,0,0,5,6,960,0,1950,0,98155,47.755,-122.316,1090,8450
7977201707,6112019,397000,3,1.75,1640,11730,1,0,0,5,7,1640,0,1967,0,98034,47.7351,-122.189,1640,7770
7977201709,6112019,180500,2,1,850,5000,1,0,0,3,6,850,0,1976,0,98198,47.3817,-122.314,1160,5000
7977201845,7112019,310000,3,2.75,2150,6576,1,0,0,4,7,1900,250,1926,0,98155,47.7539,-122.308,2150,9071
7977201865,7112019,315000,4,2.5,2780,3969,2,0,0,3,7,2780,0,2005,0,98042,47.3992,-122.164,2260,4160
7977201910,7112019,718000,3,1,1030,4958,1,0,0,5,7,1030,0,1952,0,98105,47.6647,-122.277,2230,6987
7978800621,7112019,279950,3,1.75,1930,7267,1,0,0,4,7,1330,600,1977,0,98002,47.3217,-122.205,1600,7698
7979900006,8112019,689000,3,2.5,2080,9612,1,0,3,4,8,1700,380,1940,0,98125,47.7293,-122.283,2560,10202
7979900126,8112019,828000,4,2.5,3520,9901,2,0,0,3,10,3520,0,1998,0,98074,47.6084,-122.011,3490,9667
7979900145,8112019,150000,2,1,890,8100,1,0,0,3,6,890,0,1942,0,98146,47.4839,-122.34,1260,8100
7979900210,8112019,505400,3,1.75,1640,3400,1,0,0,4,7,930,710,1926,0,98105,47.6694,-122.3,1380,3750
7979900215,9112019,1.68E+06,5,3.25,4860,23723,2,0,2,4,11,3820,1040,1989,0,98040,47.5767,-122.215,4040,13860
7979900225,9112019,217450,3,1,1040,5000,1,0,0,3,7,1040,0,1959,0,98146,47.5122,-122.358,1440,5000
7979900430,9112019,677000,4,2.5,2820,4174,2,0,0,3,9,2820,0,2004,0,98034,47.7112,-122.226,2560,4853
7979900440,9112019,361000,2,2.5,1320,48787,1,0,0,3,8,1320,0,2004,0,98027,47.5157,-121.924,1830,155073
7979900552,10112019,620000,3,2.5,2590,7237,2,0,0,3,8,2590,0,2004,0,98125,47.7113,-122.309,1670,7648
7979900680,10112019,176000,3,2.25,1540,5449,1,0,0,2,7,1180,360,1989,0,98023,47.29,-122.358,1460,6740
7979900806,10112019,330000,3,1,960,7218,1,0,0,4,7,960,0,1969,0,98034,47.7278,-122.226,1580,9104
7980900011,10112019,290000,3,2.5,1190,8175,1,0,0,3,7,1190,0,1986,0,98055,47.4556,-122.203,2230,9520
7981900110,11112019,711000,4,2.5,2770,9532,2,0,0,4,9,2770,0,1988,0,98029,47.5688,-122.012,2770,9219
7982600030,11112019,295000,3,1.75,1060,8100,2,0,0,4,7,1060,0,1983,0,98038,47.3617,-122.047,1410,8100
7983000200,11112019,1.10E+06,5,3.25,4010,12110,2,0,0,3,11,4010,0,2003,0,98059,47.5228,-122.151,4010,12334
7983000200,11112019,257500,3,2,1140,7078,1,0,0,4,7,1140,0,1991,0,98031,47.4057,-122.185,1460,7078
7983100150,12112019,240000,4,1,1910,16320,1.5,0,0,3,6,1910,0,1934,0,98106,47.5151,-122.366,1380,9000
7983200060,12112019,645000,4,2.5,2340,8955,2,0,0,3,9,2340,0,1990,0,98074,47.6283,-122.026,2340,8955
7984400005,12112019,499000,2,1.75,1170,2400,1,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919
7984400050,12112019,321000,3,1,1290,9526,1.5,0,0,3,7,1290,0,1961,0,98034,47.7111,-122.213,1290,9508
7985000010,13112019,449000,3,2.5,1810,1658,3,0,0,3,8,1810,0,1998,0,98117,47.6955,-122.376,1470,1585
7985000100,13112019,515000,3,2.5,1820,5280,1,0,0,4,7,910,910,1949,0,98117,47.6892,-122.375,1600,4820
7985100190,13112019,456000,4,1.5,2220,12385,1,0,0,3,8,1270,950,1978,0,98033,47.6734,-122.185,2030,8831
7985400089,13112019,865000,3,3.75,3830,219106,2,0,0,3,9,3830,0,1977,1999,98027,47.5432,-121.952,2440,219106
7985400133,14112019,515500,4,2.5,2920,7700,2,0,0,3,9,2920,0,2003,0,98019,47.7351,-121.975,2920,8943
7986400180,14112019,576925,4,2.5,2630,6100,2,0,0,3,8,2630,0,2004,0,98072,47.7735,-122.167,2360,5765
7986400265,14112019,243000,3,1.75,1320,10416,1,0,0,3,7,1320,0,1996,0,98031,47.3902,-122.208,1670,7991
7986400305,14112019,253400,3,2,1400,8640,1,0,0,5,7,1400,0,1968,0,98003,47.3182,-122.319,1270,9375
7986400360,15112019,292000,3,2.5,1600,3580,2,0,0,3,7,1600,0,2000,0,98178,47.4939,-122.261,2020,4327
7986400945,15112019,271500,3,2.5,1490,8005,1,0,0,3,7,1090,400,1976,0,98058,47.4359,-122.165,1880,7905
7986401205,15112019,765000,2,2.5,2170,6750,1,0,0,3,8,2170,0,2012,0,98053,47.7115,-122.014,2150,6074
7986401275,15112019,375000,3,3.25,1280,1730,2,0,0,3,8,1090,190,2005,0,98177,47.7032,-122.36,1280,2121
7986401305,16112019,382880,3,2,1620,9566,1,0,0,4,7,1620,0,1968,0,98059,47.474,-122.146,1660,10011
7987400285,16112019,852500,3,2.5,2630,10100,1,0,0,4,9,1580,1050,1967,0,98006,47.5638,-122.153,2400,9700
7987400316,16112019,475000,3,1.5,1240,8738,1,0,0,3,7,1240,0,1959,0,98005,47.5849,-122.17,1440,9344
7987400356,16112019,462000,3,1.75,1300,2580,1,0,0,5,7,820,480,1919,0,98115,47.674,-122.319,1180,2820
7987400475,17112019,762400,3,1.75,2430,14607,1,0,1,3,8,1230,1200,1949,1970,98040,47.5588,-122.211,2750,17425
7987401010,17112019,330000,4,1.5,1890,7540,1,0,0,4,7,1890,0,1967,0,98155,47.7534,-122.318,1890,8515
7987401095,17112019,473000,3,2.25,1890,12236,1,0,0,3,8,1890,0,1978,0,98074,47.6232,-122.047,2390,12323
7994700030,17112019,550000,3,1.5,2440,7200,1,0,0,3,7,2440,0,1949,0,98118,47.5604,-122.274,1920,6900
7996700220,18112019,449500,3,2.25,1780,7280,1,0,2,3,7,1340,440,1972,0,98034,47.723,-122.215,2060,7280
7996720050,18112019,744000,4,2.75,2830,13059,2,0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596
7997200130,18112019,700000,4,2,2490,4700,1,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000
7999600180,18112019,511100,4,2.5,1560,12220,1.5,0,0,4,7,1560,0,1965,0,98027,47.5287,-122.053,1920,12220
7999950020,19112019,317950,3,2.5,1980,4500,2,0,0,3,7,1980,0,2012,0,98042,47.3671,-122.113,2200,4500
8000200090,19112019,542950,3,2.5,2070,39768,2,0,0,3,8,2070,0,1988,0,98077,47.7696,-122.036,2740,44866
8001100030,19112019,490000,3,1.75,1490,11360,1,0,0,3,8,1490,0,1975,0,98008,47.5896,-122.12,2350,10320
8001210120,19112019,760000,4,3.5,3090,4060,2,0,0,3,8,2420,670,1992,0,98144,47.5733,-122.287,1720,4080
8001210170,20112019,475000,3,2.25,1580,8659,1,0,0,4,7,1220,360,1961,0,98011,47.7599,-122.215,1970,9650
8001400300,20112019,1.70E+06,5,4.5,5190,23716,2,0,2,3,11,3390,1800,1987,2000,98040,47.5846,-122.223,4460,22748
8001400340,20112019,435000,3,2.75,2692,6197,2,0,0,3,9,2692,0,2007,0,98030,47.3569,-122.202,2336,5700
8001450060,20112019,399000,3,2.5,1740,3690,2,0,0,3,8,1740,0,2000,0,98065,47.5345,-121.867,2100,4944
8001450170,21112019,627000,3,2,1940,3800,1,0,0,4,7,1050,890,1927,0,98115,47.6842,-122.309,1700,3800
8001470480,21112019,346500,4,2.5,2150,5100,1.5,0,0,3,7,1290,860,1991,0,98106,47.5338,-122.36,1920,5100
8001470560,21112019,412000,3,1.5,1320,8000,1,0,0,3,7,1320,0,1957,0,98008,47.6027,-122.122,1720,8100
